# lnl weight tau omegabh2 omegach2 logA theta ns
3.740668000000000120e+03 2.000000000000000000e+00 1.109422999999999937e-01 2.336007000000000014e-02 1.076315000000000049e-01 3.160355637176158528e+00 1.038097832507288085e-02 9.882790000000000186e-01
3.741260000000000218e+03 4.000000000000000000e+00 1.055919000000000024e-01 2.331044999999999992e-02 1.027959999999999985e-01 3.136226121933636257e+00 1.038176333531829962e-02 9.867479000000000111e-01
3.741713000000000193e+03 3.400000000000000000e+01 1.254232999999999876e-01 2.330524000000000137e-02 1.017122000000000026e-01 3.137345978618709896e+00 1.039011916870797962e-02 9.964568999999999788e-01
3.742532999999999902e+03 2.000000000000000000e+00 1.219613999999999976e-01 2.226563999999999974e-02 1.076851999999999948e-01 3.229285852025028714e+00 1.033783261182835006e-02 9.678385999999999934e-01
3.741931000000000040e+03 3.000000000000000000e+00 9.146147999999999778e-02 2.264940000000000009e-02 1.205370000000000053e-01 3.249477190247997083e+00 1.036010414664488045e-02 9.601321999999999912e-01
3.742557999999999993e+03 5.000000000000000000e+00 6.732051999999999481e-02 2.299154999999999949e-02 1.191935999999999968e-01 3.177320227994194113e+00 1.035853726928137944e-02 9.634652999999999690e-01
3.742554000000000087e+03 4.000000000000000000e+00 9.334866999999999471e-02 2.330768999999999896e-02 1.213383999999999990e-01 3.223802469002644333e+00 1.037683445905199925e-02 9.695894999999999930e-01
3.741021999999999935e+03 2.000000000000000000e+00 7.486935999999999591e-02 2.287294000000000133e-02 1.118645000000000056e-01 3.150921128576555041e+00 1.036409748463328930e-02 9.650963999999999654e-01
3.739432999999999993e+03 3.000000000000000000e+00 8.974139000000000421e-02 2.258922999999999834e-02 1.118105999999999961e-01 3.200618570867368007e+00 1.037050247813522952e-02 9.588440000000000296e-01
3.740295000000000073e+03 1.000000000000000000e+00 1.075819999999999971e-01 2.336341000000000112e-02 1.088341000000000031e-01 3.191780026939741610e+00 1.040969156030637985e-02 9.705911000000000399e-01
3.740264000000000124e+03 1.500000000000000000e+01 9.140676999999999830e-02 2.219992000000000146e-02 1.071924999999999961e-01 3.197068565639374693e+00 1.036480039509585921e-02 9.545599999999999641e-01
3.740454000000000178e+03 1.000000000000000000e+00 6.915623999999999383e-02 2.177159999999999859e-02 1.078008000000000022e-01 3.190270979465108070e+00 1.033081358921262953e-02 9.444401000000000046e-01
3.743375000000000000e+03 1.600000000000000000e+01 7.187947000000000086e-02 2.285879999999999856e-02 1.155226000000000031e-01 3.196048860872708008e+00 1.037898449893159998e-02 9.532346000000000430e-01
3.743237000000000080e+03 1.000000000000000000e+00 7.359330999999999512e-02 2.225637000000000101e-02 1.129930999999999991e-01 3.191619729361330204e+00 1.035154241230893009e-02 9.495692000000000021e-01
3.743302000000000135e+03 1.000000000000000000e+00 6.162031999999999926e-02 2.298607999999999901e-02 1.197845000000000021e-01 3.180721518900598621e+00 1.038137052176433053e-02 9.573538999999999799e-01
3.743155000000000200e+03 2.000000000000000000e+00 5.352359000000000283e-02 2.233208999999999889e-02 1.186920000000000058e-01 3.185560170486691156e+00 1.042842910435345938e-02 9.515177000000000218e-01
3.743585999999999785e+03 5.000000000000000000e+00 5.743109999999999882e-02 2.294467000000000034e-02 1.166921999999999959e-01 3.118742954564162062e+00 1.044678028446757029e-02 9.761779000000000428e-01
3.742467000000000098e+03 2.000000000000000000e+00 5.614747999999999961e-02 2.303931999999999855e-02 1.148321000000000064e-01 3.120916739810065454e+00 1.040974382306428941e-02 9.730463999999999780e-01
3.741282000000000153e+03 1.000000000000000000e+00 6.197578000000000115e-02 2.318365999999999830e-02 1.144008999999999998e-01 3.128975187072417175e+00 1.043359276772799944e-02 9.733623000000000136e-01
3.742853999999999814e+03 2.000000000000000000e+00 5.273868000000000306e-02 2.298883999999999997e-02 1.171355000000000035e-01 3.149685219547488924e+00 1.039548459538634957e-02 9.622905999999999960e-01
3.742385000000000218e+03 2.000000000000000000e+00 6.798577000000000092e-02 2.348110000000000128e-02 1.179674000000000000e-01 3.148114676615275886e+00 1.040153861639690064e-02 9.761872999999999800e-01
3.738076000000000022e+03 1.000000000000000000e+00 7.665349999999999941e-02 2.276179000000000049e-02 1.152500999999999942e-01 3.182686831405004302e+00 1.038742797414752075e-02 9.638446000000000513e-01
3.740409000000000106e+03 8.000000000000000000e+00 7.130827000000000693e-02 2.201592999999999953e-02 1.194507000000000069e-01 3.250133765280818654e+00 1.038094273387321978e-02 9.385693000000000508e-01
3.740938000000000102e+03 2.000000000000000000e+00 7.062058999999999698e-02 2.136406999999999889e-02 1.068399000000000015e-01 3.216339811903937029e+00 1.036323427001544992e-02 9.337117999999999807e-01
3.739402000000000044e+03 4.000000000000000000e+00 9.115803999999999574e-02 2.158407999999999854e-02 1.105479000000000045e-01 3.245680546847765857e+00 1.034403934728816976e-02 9.439189000000000052e-01
3.738686999999999898e+03 1.000000000000000000e+00 7.556354999999999322e-02 2.197582999999999828e-02 1.092840000000000061e-01 3.192967483579077559e+00 1.036787940778688064e-02 9.532950999999999508e-01
3.739398000000000138e+03 1.000000000000000000e+01 7.482972999999999708e-02 2.191975999999999994e-02 1.027509000000000061e-01 3.156219265063296309e+00 1.035597545341639981e-02 9.532034999999999814e-01
3.739331999999999880e+03 6.000000000000000000e+00 8.829850999999999672e-02 2.182767000000000041e-02 1.122925000000000034e-01 3.227932290996766707e+00 1.036558854340455943e-02 9.524245999999999546e-01
3.739021999999999935e+03 2.800000000000000000e+01 8.689131999999999412e-02 2.207736000000000073e-02 1.073153000000000024e-01 3.190242166549016822e+00 1.038710265953339019e-02 9.570549000000000417e-01
3.741561000000000149e+03 2.000000000000000000e+00 9.037101000000000162e-02 2.253687000000000051e-02 9.798485999999999307e-02 3.119601638761915652e+00 1.035321401553808071e-02 9.715930999999999873e-01
3.741965000000000146e+03 3.000000000000000000e+00 9.696314000000000322e-02 2.283477000000000076e-02 9.794484000000000523e-02 3.118402901005766559e+00 1.036111133757378067e-02 9.779984000000000455e-01
3.743389999999999873e+03 6.000000000000000000e+00 1.171471000000000040e-01 2.285233999999999877e-02 1.011159999999999975e-01 3.163325059245545745e+00 1.035207717748098943e-02 9.817232000000000181e-01
3.742820999999999913e+03 1.600000000000000000e+01 1.381599000000000022e-01 2.343869000000000161e-02 1.067615999999999982e-01 3.188696578190807873e+00 1.042724514835136930e-02 9.944756000000000151e-01
3.743824000000000069e+03 3.000000000000000000e+00 1.333837999999999968e-01 2.234736999999999835e-02 9.995680999999999317e-02 3.202288614573667758e+00 1.039955493547776999e-02 9.745148000000000144e-01
3.742576000000000022e+03 3.000000000000000000e+00 1.232079999999999981e-01 2.249999999999999917e-02 1.029970999999999942e-01 3.191668232365443281e+00 1.041288771821164034e-02 9.777989999999999737e-01
3.741427000000000135e+03 1.000000000000000000e+00 1.164031999999999983e-01 2.258092000000000085e-02 1.143657000000000007e-01 3.226782087839294100e+00 1.040728220364406029e-02 9.748577999999999966e-01
3.742052999999999884e+03 2.000000000000000000e+00 1.105162999999999979e-01 2.215024999999999980e-02 1.116388999999999992e-01 3.209839923796652617e+00 1.038663356624205947e-02 9.719514000000000209e-01
3.741438000000000102e+03 3.000000000000000000e+00 1.119790999999999981e-01 2.265723999999999863e-02 1.145222000000000045e-01 3.208000097968158659e+00 1.042246173363896994e-02 9.800904000000000282e-01
3.741876999999999953e+03 8.000000000000000000e+00 1.198773999999999951e-01 2.216508000000000020e-02 1.100291000000000047e-01 3.228312756627872204e+00 1.039301807981169064e-02 9.713028000000000217e-01
3.739981999999999971e+03 2.000000000000000000e+00 1.107444000000000067e-01 2.215378999999999959e-02 1.067126000000000047e-01 3.215324727177573561e+00 1.039329339715881068e-02 9.641018999999999561e-01
3.738427999999999884e+03 9.000000000000000000e+00 7.201781999999999628e-02 2.229986000000000121e-02 1.088705999999999979e-01 3.167128532702411015e+00 1.036946185270038942e-02 9.578280000000000127e-01
3.739503000000000156e+03 1.900000000000000000e+01 9.026629999999999376e-02 2.194219000000000031e-02 1.087470999999999993e-01 3.184859783880247264e+00 1.035700894030654011e-02 9.616864000000000523e-01
3.740338999999999942e+03 7.000000000000000000e+00 8.188080999999999832e-02 2.179429000000000088e-02 1.155692999999999998e-01 3.212090456234028224e+00 1.035141927415120060e-02 9.559142000000000472e-01
3.740887000000000171e+03 2.000000000000000000e+00 9.688829000000000191e-02 2.189572999999999867e-02 1.041518000000000027e-01 3.177055832513733247e+00 1.033878274684837950e-02 9.616580999999999602e-01
3.742137999999999920e+03 7.000000000000000000e+00 1.061170000000000030e-01 2.245211999999999902e-02 1.047098000000000056e-01 3.173082326208306991e+00 1.037856300584271037e-02 9.687904000000000515e-01
3.741378000000000156e+03 2.000000000000000000e+00 1.081709000000000004e-01 2.299951999999999899e-02 1.001775000000000027e-01 3.139814435544274751e+00 1.039719529284847954e-02 9.783773999999999527e-01
3.742054999999999836e+03 3.000000000000000000e+00 9.377301000000000386e-02 2.267512000000000000e-02 1.146309999999999968e-01 3.188744398708870165e+00 1.034767597144141058e-02 9.707265000000000477e-01
3.742264000000000124e+03 7.000000000000000000e+00 8.892025000000000623e-02 2.259693999999999939e-02 1.111340999999999996e-01 3.173927411714153823e+00 1.032907815129260019e-02 9.712935000000000318e-01
3.742697999999999865e+03 5.000000000000000000e+00 7.625593999999999428e-02 2.275498999999999925e-02 1.201213000000000003e-01 3.218328875318562599e+00 1.035937048689057963e-02 9.609860999999999542e-01
3.740257999999999811e+03 1.700000000000000000e+01 8.036878000000000077e-02 2.214498000000000161e-02 1.156900000000000012e-01 3.235879637172384804e+00 1.033899764005847925e-02 9.489821000000000506e-01
3.744496999999999844e+03 1.000000000000000000e+00 8.248887000000000580e-02 2.294509999999999952e-02 1.217526000000000025e-01 3.221352754743093350e+00 1.036492273831171942e-02 9.580089000000000521e-01
3.744867000000000189e+03 2.000000000000000000e+00 6.174227999999999661e-02 2.247767000000000168e-02 1.258141999999999872e-01 3.247111033098930566e+00 1.035817758170911977e-02 9.425185000000000368e-01
3.743659000000000106e+03 1.000000000000000000e+00 6.384568999999999661e-02 2.229940999999999868e-02 1.207311999999999969e-01 3.203206499697601739e+00 1.033330218194332059e-02 9.535394000000000370e-01
3.742634000000000015e+03 2.000000000000000000e+00 5.742764000000000202e-02 2.208320000000000075e-02 1.194025999999999976e-01 3.181933378493149611e+00 1.034454698648954070e-02 9.579767999999999617e-01
3.739610999999999876e+03 4.000000000000000000e+00 8.021259000000000028e-02 2.227668999999999830e-02 1.126043000000000044e-01 3.189610543545176480e+00 1.033932980682292051e-02 9.605639999999999734e-01
3.740733000000000175e+03 3.000000000000000000e+00 5.772466999999999876e-02 2.207951999999999831e-02 1.147312000000000054e-01 3.196490737891614309e+00 1.035326386874789971e-02 9.444609000000000476e-01
3.738641000000000076e+03 5.000000000000000000e+00 7.455006000000000133e-02 2.219768999999999909e-02 1.162284999999999985e-01 3.225012159000560708e+00 1.036782979010618042e-02 9.478611000000000120e-01
3.738931000000000040e+03 3.000000000000000000e+00 1.017813000000000051e-01 2.232666999999999985e-02 1.139508999999999939e-01 3.242243853267066545e+00 1.039827198641529032e-02 9.623340000000000227e-01
3.742213999999999942e+03 5.000000000000000000e+00 7.824685000000000668e-02 2.270685999999999885e-02 1.177224999999999938e-01 3.193955066254504427e+00 1.045749965685565004e-02 9.674998000000000209e-01
3.744394999999999982e+03 2.000000000000000000e+00 7.157603999999999356e-02 2.348538000000000014e-02 1.123661999999999994e-01 3.100586310973365123e+00 1.047700035249399080e-02 9.869388000000000050e-01
3.743637000000000171e+03 1.000000000000000000e+00 7.118454999999999921e-02 2.345604000000000092e-02 1.189875999999999989e-01 3.142961052202278616e+00 1.046632105240958080e-02 9.811077000000000270e-01
3.741893000000000029e+03 6.000000000000000000e+00 7.238103999999999372e-02 2.347569000000000045e-02 1.165333999999999953e-01 3.137241818416753425e+00 1.045287859533918992e-02 9.810014000000000234e-01
3.740646999999999935e+03 1.600000000000000000e+01 7.578946999999999767e-02 2.370349000000000067e-02 1.127713000000000049e-01 3.109319853916205467e+00 1.042961989643697955e-02 9.866878000000000037e-01
3.739804999999999836e+03 9.000000000000000000e+00 6.496414000000000355e-02 2.239379000000000022e-02 1.152643000000000001e-01 3.161997277744262203e+00 1.038035764110832072e-02 9.639183000000000057e-01
3.738942000000000007e+03 3.000000000000000000e+00 7.586756000000000055e-02 2.200194999999999929e-02 1.053521000000000041e-01 3.161546243438739801e+00 1.034893535986835048e-02 9.548280000000000101e-01
3.740056999999999789e+03 1.000000000000000000e+00 7.214938999999999381e-02 2.162307999999999938e-02 1.060820999999999986e-01 3.180047258815193789e+00 1.037272980670874041e-02 9.503977999999999593e-01
3.740016999999999825e+03 2.000000000000000000e+00 9.045322999999999558e-02 2.233900999999999942e-02 1.032484000000000041e-01 3.163446832363772998e+00 1.037804230105908963e-02 9.664260000000000073e-01
3.739311000000000149e+03 1.000000000000000000e+00 9.573685999999999308e-02 2.333926000000000056e-02 1.120884000000000047e-01 3.165592340840087004e+00 1.041612823982377041e-02 9.831552999999999543e-01
3.739389000000000124e+03 8.000000000000000000e+00 1.116136999999999962e-01 2.328366000000000116e-02 1.081456999999999974e-01 3.162622037024861665e+00 1.040338662440718973e-02 9.889451000000000214e-01
3.738744000000000142e+03 4.000000000000000000e+00 1.093444999999999973e-01 2.310540999999999984e-02 1.088066000000000033e-01 3.188180300803134859e+00 1.039230438116326045e-02 9.782130999999999466e-01
3.740710999999999785e+03 3.000000000000000000e+00 9.657538999999999707e-02 2.312323999999999977e-02 1.172103000000000034e-01 3.214491829186729710e+00 1.039290976979516043e-02 9.667944000000000537e-01
3.740561999999999898e+03 5.000000000000000000e+00 9.510003999999999680e-02 2.348777999999999977e-02 1.169287999999999994e-01 3.187639820909856869e+00 1.042307205558077980e-02 9.813768000000000491e-01
3.741275999999999840e+03 2.000000000000000000e+00 9.879382000000000441e-02 2.346418000000000115e-02 1.123400999999999983e-01 3.175078157421411529e+00 1.040522300551115914e-02 9.817169000000000034e-01
3.742010999999999967e+03 2.000000000000000000e+00 1.186933000000000016e-01 2.376131999999999897e-02 1.087068999999999952e-01 3.200415680039048194e+00 1.040680021373920940e-02 9.801277000000000461e-01
3.741324999999999818e+03 3.000000000000000000e+00 1.259564999999999990e-01 2.293900000000000106e-02 1.033091000000000009e-01 3.206152424609717499e+00 1.039170644248602060e-02 9.753104999999999691e-01
3.740925000000000182e+03 9.000000000000000000e+00 1.051705000000000001e-01 2.317922999999999858e-02 1.043266999999999944e-01 3.188272277070023364e+00 1.038098755784874067e-02 9.677618000000000054e-01
3.738702999999999975e+03 7.000000000000000000e+00 9.006588000000000094e-02 2.269424999999999915e-02 1.117989000000000066e-01 3.214193680718639978e+00 1.036511289052539919e-02 9.537025999999999559e-01
3.738963000000000193e+03 6.000000000000000000e+00 1.069849999999999968e-01 2.328384000000000009e-02 1.126976999999999979e-01 3.195070718327799320e+00 1.039588121569138060e-02 9.774975000000000191e-01
3.738039999999999964e+03 4.000000000000000000e+00 1.047210999999999975e-01 2.287691000000000030e-02 1.101605999999999974e-01 3.206133383700322970e+00 1.038697964343176031e-02 9.673749000000000375e-01
3.738679999999999836e+03 8.000000000000000000e+00 1.075640999999999958e-01 2.254311999999999983e-02 1.107950000000000046e-01 3.224336488270270529e+00 1.038850107070202027e-02 9.623188000000000297e-01
